stfips,stabbr,stname,ctyfips,ctyname,scfips,laborforce_201901,laborforce_201902,laborforce_201903,laborforce_201904,laborforce_201905,laborforce_201906,laborforce_201907,laborforce_201908,laborforce_201909,laborforce_201910,laborforce_201911,laborforce_201912,laborforce_202001,laborforce_202002,laborforce_202003,laborforce_202004,laborforce_202005,laborforce_202006,laborforce_202007,laborforce_202008,laborforce_202009,laborforce_202010,laborforce_202011,laborforce_202012,laborforce_202101,laborforce_202102,laborforce_202103,laborforce_202104,laborforce_202105,laborforce_202106,laborforce_202107,laborforce_202108,laborforce_202109,laborforce_202110,laborforce_202111,laborforce_202112,neighbor01_2017,neighbor02_2017,neighbor03_2017,neighbor04_2017,neighbor05_2017,neighbor06_2017,neighbor07_2017,neighbor08_2017,neighbor09_2017,neighbor10_2017,neighbor11_2017,neighbor12_2017,neighbor13_2017,unemployment_201901,unemployment_201902,unemployment_201903,unemployment_201904,unemployment_201905,unemployment_201906,unemployment_201907,unemployment_201908,unemployment_201909,unemployment_201910,unemployment_201911,unemployment_201912,unemployment_202001,unemployment_202002,unemployment_202003,unemployment_202004,unemployment_202005,unemployment_202006,unemployment_202007,unemployment_202008,unemployment_202009,unemployment_202010,unemployment_202011,unemployment_202012,unemployment_202101,unemployment_202102,unemployment_202103,unemployment_202104,unemployment_202105,unemployment_202106,unemployment_202107,unemployment_202108,unemployment_202109,unemployment_202110,unemployment_202111,unemployment_202112
40,OK,Oklahoma,127,Pushmataha County,40127,4442,4388,4245,4215,4249,4126,4190,4323,4269,4326,4302,4205,4317,4261,4389,4428,4458,4275,4415,4553,4518,4599,4645.0,4482.0,4640.0,4659.0,4564.0,4558.0,4626.0,4543.0,4500.0,4684.0,4706.0,4866.0,4850.0,4776.0,40089.0,40005.0,40121.0,40079.0,40023.0,40077.0,,,,,,,,5.6,4.6,4.8,4.2,4.7,5.6,5.2,4.7,4.7,5.2,5.1,5.3,5.5,5.2,5.3,10.8,8.6,7.8,7.7,6.5,5.8,5.3,5.8,6.0,6.6,6.5,5.3,4.0,3.8,4.5,3.5,2.9,2.1,2.1,2.2,2.1
40,OK,Oklahoma,129,Roger Mills County,40129,1879,1892,1881,1870,1884,1828,1825,1931,1861,1918,1895,1819,1842,1826,1820,1810,1823,1825,1781,1921,1880,1956,1951.0,1845.0,1872.0,1898.0,1841.0,1885.0,1909.0,1880.0,1827.0,1948.0,1893.0,1976.0,1953.0,1900.0,48211.0,40039.0,40045.0,40009.0,40043.0,48483.0,,,,,,,,2.7,2.5,2.6,2.1,2.5,3.0,3.1,3.4,3.3,3.8,3.4,3.2,3.3,3.2,3.5,8.3,6.4,6.4,5.7,5.4,4.8,3.7,3.7,3.6,3.8,4.1,3.3,2.4,2.4,2.4,2.2,2.0,1.5,1.4,1.3,1.1
40,OK,Oklahoma,131,Rogers County,40131,44121,44762,45092,44819,44923,45637,45690,45112,45268,45489,45417,45128,44693,44804,45008,43449,44299,44810,45145,44937,45089,45232,45376.0,44947.0,45254.0,44872.0,44582.0,44153.0,44808.0,45517.0,45547.0,45096.0,45012.0,45061.0,45257.0,45093.0,40097.0,40147.0,40145.0,40035.0,40143.0,40105.0,,,,,,,,3.6,3.3,3.1,2.7,3.0,3.3,3.1,3.0,2.9,3.1,2.9,2.9,3.1,2.9,3.1,12.1,9.2,7.9,6.8,5.8,5.2,4.7,4.6,4.5,5.1,4.8,3.7,3.2,3.1,3.3,2.8,2.6,1.9,2.0,1.8,1.7
40,OK,Oklahoma,133,Seminole County,40133,9475,9484,9498,9359,9391,9420,9050,9331,9505,9601,9560,9469,9481,9481,9337,9241,9254,9091,8983,9228,9483,9386,9422.0,9331.0,9384.0,9352.0,9264.0,9074.0,9198.0,9229.0,8855.0,9057.0,9076.0,9085.0,9102.0,9049.0,40063.0,40123.0,40125.0,40107.0,,,,,,,,,,5.8,5.0,4.4,3.8,4.4,5.2,5.0,4.6,4.5,5.5,4.9,4.9,5.0,4.5,4.9,13.1,9.9,8.7,8.8,7.5,7.1,6.3,6.1,6.2,6.7,6.3,5.1,4.4,4.4,4.8,4.2,3.7,2.6,2.6,2.5,2.4
40,OK,Oklahoma,135,Sequoyah County,40135,16133,16153,16078,15992,16158,16341,16265,16142,16114,16202,16283,16116,16148,16154,16201,16318,16712,16443,16455,16635,16756,16835,16987.0,16603.0,16894.0,16981.0,16725.0,16638.0,16904.0,16983.0,16886.0,16816.0,16711.0,16910.0,16961.0,16771.0,40001.0,40101.0,5033.0,40021.0,40079.0,40061.0,5131.0,,,,,,,4.8,4.4,4.0,3.4,3.8,4.3,4.1,4.1,3.9,4.3,4.3,4.3,4.3,4.0,4.3,14.3,12.4,7.7,7.5,6.4,5.9,5.0,4.9,4.7,5.5,5.9,4.9,3.7,3.9,4.1,3.4,3.2,2.3,2.3,2.2,2.1
40,OK,Oklahoma,137,Stephens County,40137,18535,18709,18663,18508,18458,18789,18619,18306,18403,18453,18461,18367,18458,18400,18721,18922,18730,18312,18295,18323,18690,18512,18529.0,18389.0,18679.0,18685.0,18632.0,18290.0,18408.0,18516.0,17968.0,18044.0,18699.0,18675.0,18736.0,18718.0,40019.0,40033.0,40031.0,40049.0,40067.0,40051.0,,,,,,,,4.3,4.0,3.8,3.3,4.0,4.4,4.3,4.5,4.5,5.1,4.8,4.7,4.7,4.2,4.4,13.0,11.6,9.8,9.5,8.5,7.7,6.9,6.4,6.0,6.2,6.5,5.0,4.2,4.1,4.3,3.7,3.5,2.5,2.4,2.3,2.1
40,OK,Oklahoma,139,Texas County,40139,9033,11275,11073,10904,10992,11151,11136,11263,11254,11459,11356,11076,11618,11634,11236,11021,10928,11431,11206,11397,11397,11934,11911.0,11432.0,11714.0,11819.0,11534.0,11787.0,11856.0,11856.0,11671.0,11879.0,11537.0,12042.0,11909.0,11646.0,48357.0,20189.0,20129.0,48195.0,40007.0,48421.0,20175.0,40025.0,,,,,,2.8,2.2,2.2,1.8,2.1,2.2,2.1,2.0,1.9,1.5,1.7,1.9,2.0,1.7,2.0,2.5,2.8,3.8,2.4,2.1,2.0,1.9,2.1,2.3,2.6,2.1,1.6,1.5,1.5,1.6,1.4,1.4,1.0,0.9,1.0,0.8
40,OK,Oklahoma,141,Tillman County,40141,3012,3054,3018,2954,2966,2898,2924,2955,2975,3074,3012,2967,2961,2943,3009,3165,2997,2929,2986,3059,3081,3159,3174.0,3048.0,3111.0,3146.0,3083.0,2990.0,2989.0,2848.0,2882.0,2988.0,3040.0,3104.0,3037.0,2986.0,40033.0,48485.0,40075.0,40065.0,40031.0,48487.0,,,,,,,,3.8,3.8,3.5,3.1,3.4,3.6,4.2,3.4,3.1,4.7,3.6,4.2,3.4,3.1,3.5,18.9,15.3,7.5,5.4,4.3,3.7,3.2,3.2,3.2,4.1,4.3,4.1,3.3,3.8,3.7,2.8,4.5,3.8,2.8,1.8,1.7
40,OK,Oklahoma,143,Tulsa County,40143,317389,320899,323001,321335,322365,327477,327915,323330,324296,325874,325137,323297,320546,321153,322427,317285,322473,326011,327788,324659,325737,324810,325322.0,323031.0,325382.0,323736.0,322035.0,319445.0,324509.0,329039.0,328473.0,323961.0,323141.0,322343.0,323693.0,323351.0,40131.0,40111.0,40147.0,40037.0,40145.0,40113.0,40117.0,,,,,,,3.6,3.4,3.1,2.7,3.1,3.3,3.2,3.1,3.0,3.5,3.1,3.0,3.1,2.9,3.3,13.9,10.5,9.2,8.0,6.7,6.0,5.3,5.1,5.0,5.4,5.4,4.3,3.8,3.6,4.0,3.2,2.9,2.1,2.2,2.0,1.9
40,OK,Oklahoma,145,Wagoner County,40145,36736,37646,37914,37670,37788,38387,38494,37979,38096,38287,38243,37994,37677,37741,38257,36964,37596,38109,38371,38154,38331,38357,38465.0,38183.0,38438.0,38177.0,37938.0,37640.0,38273.0,38769.0,38815.0,38362.0,38277.0,38257.0,38427.0,38336.0,40101.0,40131.0,40097.0,40111.0,40021.0,40143.0,,,,,,,,3.7,3.3,3.1,2.6,3.0,3.2,3.2,3.1,3.0,3.4,3.2,3.1,3.2,3.0,3.3,12.2,9.0,7.8,6.7,5.7,5.2,4.6,4.5,4.6,5.0,4.8,3.7,3.2,3.1,3.4,2.8,2.7,2.0,2.0,1.9,1.8
40,OK,Oklahoma,147,Washington County,40147,22349,22325,22503,22168,22177,22631,22630,22370,22156,22217,22177,22038,21969,22021,22273,21690,22000,22419,22796,22657,22587,22498,22535.0,22376.0,22498.0,22497.0,22665.0,21642.0,21980.0,22507.0,22566.0,22388.0,22628.0,22660.0,22717.0,22600.0,40131.0,40113.0,20125.0,40143.0,40105.0,20019.0,,,,,,,,4.0,3.8,3.5,3.0,3.3,3.7,3.6,3.4,3.2,3.3,3.2,3.1,3.2,3.1,3.5,11.7,9.2,8.0,7.0,5.7,5.2,4.8,4.6,4.5,5.0,5.2,4.2,3.6,3.5,3.8,3.0,2.8,2.1,2.1,1.9,1.8
40,OK,Oklahoma,149,Washita County,40149,5140,5198,5154,5143,5190,5183,5057,5301,5241,5300,5272,5136,5176,5127,5061,5217,5207,5119,4906,5237,5235,5297,5286.0,5069.0,5136.0,5178.0,5070.0,5120.0,5191.0,5054.0,4823.0,5122.0,5010.0,5097.0,5060.0,4959.0,40015.0,40075.0,40039.0,40009.0,,,,,,,,,,3.3,3.1,3.0,2.6,3.0,3.3,3.3,3.3,3.3,4.3,4.0,4.1,4.1,3.8,4.1,10.4,8.9,8.3,8.9,7.5,6.7,5.9,5.6,5.7,5.9,6.3,4.9,4.0,4.0,4.2,3.5,3.1,2.5,2.4,2.4,2.3
40,OK,Oklahoma,151,Woods County,40151,4436,4666,4605,4576,4595,4525,4525,4522,4652,4680,4660,4570,4575,4602,4538,4491,4560,4539,4447,4625,4734,4840,4836.0,4687.0,4687.0,4752.0,4773.0,4774.0,4811.0,4660.0,4620.0,4708.0,4820.0,4924.0,4896.0,4810.0,40059.0,40003.0,20033.0,40093.0,20007.0,40153.0,,,,,,,,2.5,2.3,2.3,1.7,2.1,2.3,2.4,2.3,2.0,1.7,1.7,1.7,1.9,1.7,2.1,5.6,5.2,6.8,4.2,3.6,2.9,2.4,2.4,2.5,2.9,2.7,2.1,1.9,1.9,2.2,1.7,1.6,1.0,1.0,1.0,0.8
40,OK,Oklahoma,153,Woodward County,40153,9152,8964,8944,8998,9083,9154,9136,8987,8898,8940,8946,8831,8816,8736,9017,9111,9264,9256,8970,8951,8978,8948,8915.0,8681.0,8807.0,8772.0,8587.0,8579.0,8688.0,9059.0,8999.0,8901.0,8800.0,8913.0,8897.0,8835.0,40045.0,40059.0,40043.0,40093.0,40151.0,,,,,,,,,2.8,2.7,2.8,2.2,2.5,2.8,2.6,2.7,3.0,3.3,3.7,3.8,3.6,3.1,3.5,10.5,9.3,8.5,8.8,7.7,7.0,6.3,6.1,5.7,6.3,6.0,4.8,4.3,4.0,4.2,3.3,3.0,2.2,2.1,2.1,1.9
41,OR,Oregon,1,Baker County,41001,6905,7101,7022,7039,7083,7131,7108,7202,7171,7256,7170,7056,7010,7007,7067,7150,7428,7446,7105,7342,7360,7454,7473.0,7528.0,7392.0,7356.0,7393.0,7411.0,7458.0,7567.0,7478.0,7514.0,7668.0,7694.0,7582.0,7569.0,41063.0,41023.0,41045.0,16003.0,41061.0,16087.0,,,,,,,,7.6,6.4,6.1,5.0,4.1,4.3,4.3,4.1,3.2,3.4,3.8,3.8,5.8,5.3,5.7,11.2,9.7,8.8,8.7,6.9,6.2,5.7,6.0,6.3,7.4,7.1,7.2,5.6,5.1,4.9,4.4,4.0,3.8,3.2,3.5,4.1
41,OR,Oregon,3,Benton County,41003,48260,48788,48747,48457,48453,49120,46188,46439,47015,48875,49105,48517,48517,49214,47759,45026,46171,46763,43548,44441,45527,46573,46802.0,47061.0,46841.0,47444.0,47883.0,47793.0,47816.0,47773.0,46430.0,46454.0,47527.0,47957.0,48000.0,47825.0,41043.0,41039.0,41041.0,41053.0,,,,,,,,,,3.4,3.3,3.4,2.8,2.6,3.3,3.7,3.5,2.8,2.3,2.1,2.0,2.6,2.8,3.3,9.4,8.3,7.9,8.1,6.6,5.7,4.9,4.4,4.3,5.2,5.0,5.0,4.3,3.8,4.0,4.0,3.8,3.3,2.7,2.5,2.6
41,OR,Oregon,5,Clackamas County,41005,219721,219196,219230,218551,217809,219038,221108,221315,219773,219951,220206,219024,218686,219763,219206,211088,217751,219726,211337,217770,218197,220181,221355.0,220603.0,219978.0,221203.0,222975.0,222957.0,223397.0,223760.0,226296.0,225695.0,225320.0,225844.0,227014.0,226954.0,41051.0,41047.0,41027.0,41065.0,41071.0,41067.0,,,,,,,,4.2,4.0,4.0,3.4,3.2,3.7,3.7,3.6,2.9,2.8,2.7,2.6,3.3,3.3,3.9,12.2,11.1,10.0,9.6,8.1,7.4,6.5,6.0,6.0,6.6,6.2,6.2,5.5,5.0,4.9,4.5,4.2,3.9,3.2,3.1,3.3
41,OR,Oregon,7,Clatsop County,41007,18753,18942,19065,19217,19465,19754,20228,20046,19849,19446,19154,18634,18656,18847,18824,18255,18816,19903,19024,19646,19618,19371,19211.0,19019.0,19168.0,19121.0,19638.0,19696.0,19809.0,20298.0,20588.0,20498.0,20097.0,19765.0,19463.0,19421.0,53069.0,41057.0,41009.0,53049.0,,,,,,,,,,5.4,5.0,4.5,3.8,3.4,3.8,3.5,3.5,2.9,3.0,3.1,3.2,4.1,3.9,4.5,21.7,19.0,13.3,11.2,8.7,7.7,6.9,6.7,7.3,9.2,8.9,7.8,6.7,5.8,5.5,4.9,4.6,4.4,3.7,3.9,4.0
41,OR,Oregon,9,Columbia County,41009,24580,24530,24456,24379,24246,24367,24569,24551,24384,24417,24464,24418,24516,24589,24344,23470,23986,24129,23161,23859,23934,24192,24405.0,24353.0,24345.0,24540.0,24673.0,24675.0,24668.0,24690.0,24946.0,24895.0,24857.0,24901.0,25091.0,25091.0,53069.0,41007.0,41051.0,53015.0,53011.0,41067.0,,,,,,,,5.7,5.3,5.0,4.5,4.2,4.7,4.8,4.7,3.9,3.8,3.7,3.7,4.7,4.6,5.0,13.4,11.5,10.4,9.9,8.4,7.6,6.9,6.6,6.7,7.6,7.3,7.1,6.4,5.7,5.7,5.4,5.1,4.7,3.9,3.9,4.1
41,OR,Oregon,11,Coos County,41011,26081,26449,26310,25966,26244,26340,26185,26375,26057,25935,25951,25815,25770,26084,26281,26096,26749,26638,25619,26618,26920,26862,27035.0,27087.0,27427.0,27447.0,27588.0,27281.0,27256.0,26884.0,26929.0,26927.0,27192.0,27071.0,26958.0,26877.0,41019.0,41015.0,,,,,,,,,,,,6.6,5.9,5.8,5.1,4.5,5.1,5.3,5.0,3.8,3.9,3.7,3.9,4.9,4.7,5.3,16.5,14.3,11.3,10.7,8.7,8.0,6.9,6.7,6.2,7.7,7.6,8.0,7.0,6.3,6.3,6.0,5.7,5.2,4.2,4.3,4.6
41,OR,Oregon,13,Crook County,41013,9384,9471,9452,9466,9536,9751,9810,9837,9751,9593,9494,9457,9516,9502,9942,10015,10450,10617,10146,10520,10627,10578,10573.0,10585.0,10628.0,10568.0,10781.0,10887.0,10931.0,11034.0,11083.0,11076.0,11063.0,10959.0,10869.0,10818.0,41023.0,41069.0,41025.0,41017.0,41031.0,,,,,,,,,8.0,6.8,7.4,5.3,4.8,5.1,5.1,4.7,3.8,4.0,4.4,4.9,6.4,5.7,6.0,15.4,13.0,11.1,10.2,8.3,7.6,7.2,7.4,8.4,9.8,9.3,8.5,7.2,6.6,6.3,6.0,5.5,5.3,4.4,4.8,5.3
41,OR,Oregon,15,Curry County,41015,8664,8815,8840,8669,8832,9034,9100,9321,9170,8984,8732,8620,8617,8698,8703,8525,9027,9263,8889,9116,9295,9177,8954.0,8938.0,9063.0,9011.0,9128.0,9083.0,9115.0,9368.0,9452.0,9457.0,9473.0,9243.0,9003.0,8943.0,6015.0,41011.0,41033.0,41019.0,,,,,,,,,,8.2,6.8,6.5,5.6,4.6,5.1,4.9,4.5,3.9,3.9,4.4,4.5,5.9,5.4,6.2,15.8,13.6,11.1,10.2,8.4,7.5,6.7,6.8,6.9,8.9,8.2,8.7,7.8,6.8,6.3,5.9,5.6,5.1,4.4,5.0,5.2
41,OR,Oregon,17,Deschutes County,41017,96429,95242,94850,95049,95754,97100,97698,97993,96932,96369,95449,95386,95424,95628,96547,93031,97422,99547,96393,98894,99183,100072,100371.0,100536.0,100731.0,100564.0,101836.0,101439.0,100796.0,101182.0,101596.0,101101.0,101341.0,100768.0,100748.0,101526.0,41013.0,41035.0,41043.0,41037.0,41039.0,41025.0,41031.0,,,,,,,5.7,5.2,5.2,3.9,3.4,3.9,3.8,3.6,2.9,2.9,3.0,3.2,4.2,4.1,4.4,16.2,13.3,10.8,9.7,7.7,6.7,6.0,5.9,6.9,7.9,7.4,7.1,5.9,5.3,5.2,4.7,4.4,4.0,3.4,3.5,3.8
41,OR,Oregon,19,Douglas County,41019,46370,46507,46237,45817,45903,46356,46695,46870,46645,46398,46139,45829,46206,46142,46437,46708,48446,48801,45744,47371,47968,47843,48030.0,48407.0,48356.0,48455.0,48657.0,48187.0,48353.0,48433.0,48434.0,48233.0,48484.0,47773.0,47664.0,47583.0,41035.0,41029.0,41011.0,41039.0,41033.0,41015.0,,,,,,,,6.6,6.0,5.9,5.2,4.4,5.1,5.2,5.0,3.9,4.0,3.8,3.9,5.1,4.9,5.4,14.2,11.9,9.3,9.1,7.4,7.2,6.1,6.0,6.4,6.9,6.7,7.5,6.4,5.8,5.9,5.4,5.6,4.9,4.0,4.1,4.4
41,OR,Oregon,21,Gilliam County,41021,847,962,981,999,995,1006,996,966,912,877,860,868,886,905,941,973,1068,1089,1019,1032,1013,1003,997.0,986.0,1012.0,1000.0,915.0,907.0,914.0,929.0,918.0,920.0,916.0,917.0,909.0,903.0,41049.0,41069.0,41065.0,53039.0,41055.0,,,,,,,,,5.2,5.4,4.2,2.8,3.2,3.5,3.2,3.3,3.3,3.5,3.3,3.6,5.2,5.7,5.2,8.5,7.4,7.5,7.5,6.1,5.9,5.0,5.3,5.0,5.8,5.6,6.6,5.7,4.6,5.0,4.7,4.2,4.1,3.3,3.1,3.7
41,OR,Oregon,23,Grant County,41023,3099,3149,3123,3116,3158,3324,3264,3304,3240,3181,3109,3049,3062,3064,3135,3108,3243,3370,3180,3290,3284,3258,3261.0,3230.0,3218.0,3204.0,3232.0,3257.0,3289.0,3401.0,3395.0,3355.0,3361.0,3256.0,3185.0,3159.0,41013.0,41049.0,41001.0,41069.0,41045.0,41061.0,41025.0,41059.0,,,,,,15.1,11.3,10.0,9.6,5.7,4.8,4.6,4.3,3.5,4.0,5.4,6.2,9.4,9.4,9.6,13.1,10.5,8.4,8.0,6.5,5.6,5.2,6.7,8.6,10.5,10.0,10.8,8.7,6.5,5.1,4.5,4.3,4.3,3.8,4.6,5.4
41,OR,Oregon,25,Harney County,41025,3424,3524,3514,3548,3594,3597,3669,3692,3616,3584,3534,3481,3453,3435,3529,3468,3649,3742,3566,3756,3782,3834,3869.0,3850.0,3735.0,3734.0,3770.0,3808.0,3832.0,3800.0,3878.0,3873.0,3878.0,3885.0,3815.0,3793.0,41013.0,32013.0,41023.0,41037.0,41045.0,41017.0,32031.0,,,,,,,11.6,8.1,7.3,5.9,4.5,4.4,4.3,4.2,3.2,3.1,3.3,4.6,6.7,6.3,6.2,8.3,7.1,6.2,6.1,5.3,4.7,4.6,4.8,5.2,7.3,7.2,7.2,5.6,4.6,4.3,4.2,4.1,4.0,3.4,3.7,4.4
41,OR,Oregon,27,Hood River County,41027,13768,13727,13724,14010,13665,14539,16399,16439,15474,14332,13745,13736,13683,13366,13815,12546,13638,14364,15178,15610,15221,14447,14033.0,13767.0,13457.0,13716.0,14445.0,14282.0,14424.0,14867.0,16364.0,16190.0,15882.0,14754.0,14166.0,14329.0,41005.0,41051.0,41065.0,53039.0,53059.0,,,,,,,,,4.1,5.1,4.3,3.2,3.0,3.3,3.1,2.9,2.3,2.4,2.4,2.5,3.4,3.1,3.3,13.3,10.7,8.8,7.6,5.9,5.0,4.8,5.0,5.2,6.3,6.4,5.6,5.2,4.8,5.0,4.3,3.6,2.9,2.6,2.7,2.8
41,OR,Oregon,29,Jackson County,41029,104622,103304,103253,102912,102918,103596,103568,104367,104447,104139,103552,102395,101275,102301,104001,100475,105982,107130,102191,105940,106692,107133,107474.0,107621.0,107594.0,107613.0,108539.0,107810.0,108359.0,108217.0,110297.0,110107.0,108688.0,108916.0,108085.0,107435.0,41035.0,41019.0,41033.0,6093.0,,,,,,,,,,5.9,5.4,5.4,4.7,4.1,4.6,5.1,4.5,3.3,3.2,3.1,3.2,4.5,4.5,5.0,14.0,11.8,10.3,10.1,8.4,7.3,6.3,5.9,6.1,7.2,6.8,6.9,6.1,5.5,5.4,5.1,4.8,4.3,3.5,3.6,3.7
41,OR,Oregon,31,Jefferson County,41031,10265,10046,10064,10177,10269,10410,10290,10272,10118,10034,9892,9802,9973,9971,10171,10173,10568,10739,10015,10361,10453,10497,10402.0,10466.0,10597.0,10668.0,10984.0,11015.0,11025.0,10874.0,10817.0,10756.0,10669.0,10589.0,10414.0,10378.0,41013.0,41047.0,41043.0,41069.0,41017.0,41065.0,,,,,,,,8.1,7.3,7.3,5.3,4.2,4.5,4.6,4.5,3.5,3.6,3.8,4.2,6.0,5.7,5.8,11.9,12.5,10.4,9.4,8.5,7.1,6.7,6.8,7.9,9.3,8.6,8.4,6.4,5.8,5.8,5.6,5.4,4.9,4.1,4.4,4.8
41,OR,Oregon,33,Josephine County,41033,36058,35761,35615,35518,35781,36143,35865,36275,35985,35818,35590,35320,35505,35664,35647,34489,36501,37074,35075,36197,36667,37031,36798.0,37040.0,37287.0,37163.0,37531.0,37451.0,37761.0,37757.0,37424.0,37235.0,37393.0,37055.0,36801.0,36750.0,41029.0,41019.0,6015.0,41015.0,6093.0,,,,,,,,,7.1,6.3,6.1,5.1,4.5,5.1,5.1,5.1,3.8,3.9,3.9,4.0,5.3,5.1,5.7,13.7,11.1,9.8,9.7,8.4,7.1,6.4,6.2,6.8,8.0,7.4,7.7,6.7,6.1,6.0,5.8,5.5,4.9,4.1,4.4,4.7
41,OR,Oregon,35,Klamath County,41035,29489,29380,29068,29281,29449,29637,29548,29574,29479,29345,28736,28501,28671,28512,29295,28585,30007,30606,28635,29565,29891,29943,29622.0,29823.0,29703.0,29819.0,30409.0,30568.0,30819.0,30739.0,30470.0,30433.0,30445.0,30226.0,29782.0,29526.0,41029.0,41037.0,41039.0,41019.0,6049.0,41017.0,6093.0,,,,,,,9.7,8.5,7.8,6.2,5.1,5.5,5.7,5.5,4.8,4.7,5.0,5.8,8.2,7.5,7.6,13.7,11.3,9.8,9.7,8.1,7.3,6.8,6.7,7.8,9.1,8.5,8.5,7.2,6.5,6.4,6.2,5.8,5.1,4.3,4.7,5.3
41,OR,Oregon,37,Lake County,41037,3510,3505,3469,3542,3587,3656,3826,3831,3770,3656,3566,3547,3474,3519,3507,3453,3694,3805,3666,3783,3779,3727,3670.0,3676.0,3658.0,3683.0,3745.0,3756.0,3802.0,3915.0,4007.0,3972.0,3879.0,3779.0,3703.0,3685.0,41035.0,41025.0,6049.0,41017.0,32031.0,,,,,,,,,10.5,7.9,8.0,6.4,4.7,4.8,4.5,4.4,3.3,3.4,3.5,4.2,5.5,5.2,5.5,8.5,6.6,6.4,6.4,5.2,4.7,4.6,4.8,4.9,6.7,6.4,7.8,6.0,5.3,5.3,4.6,4.3,4.2,3.5,4.0,4.6
41,OR,Oregon,39,Lane County,41039,181792,180902,181248,180683,180388,181181,179377,179490,179020,181792,181668,180491,181113,182398,181253,175135,179811,180444,171660,176184,177449,177930,179310.0,179485.0,179497.0,180386.0,181706.0,181733.0,182295.0,181991.0,181015.0,180425.0,182004.0,182794.0,182926.0,181252.0,41035.0,41003.0,41043.0,41019.0,41041.0,41017.0,,,,,,,,5.1,4.8,4.8,4.2,3.7,4.4,4.4,4.3,3.4,3.3,3.2,3.1,3.9,3.9,4.5,14.1,12.2,10.8,10.5,8.7,7.9,6.7,6.1,6.3,7.3,6.9,6.9,6.2,5.6,5.6,5.3,5.0,4.6,3.7,3.7,3.9
41,OR,Oregon,41,Lincoln County,41041,20596,20455,20514,20720,21018,21539,21506,21669,21243,20621,20362,19950,20081,20298,20263,19737,20830,21529,20678,21321,21228,20590,20294.0,20082.0,20550.0,20431.0,20969.0,20935.0,21062.0,21675.0,22312.0,22108.0,21774.0,21192.0,20639.0,20647.0,41057.0,41053.0,41039.0,41003.0,,,,,,,,,,6.0,5.3,5.3,4.4,3.8,4.4,4.4,4.1,3.4,3.5,3.7,3.7,4.6,4.6,5.2,23.8,19.9,15.0,13.7,10.4,9.6,8.2,7.8,7.9,9.4,8.7,8.8,7.9,7.0,6.5,6.1,5.6,5.2,4.4,4.7,5.1
41,OR,Oregon,43,Linn County,41043,58662,59152,58877,58968,58533,58902,58253,58418,58338,58943,58829,58446,58702,58878,58635,57855,59027,59959,57274,58864,59041,58996,59500.0,59568.0,59576.0,59731.0,60461.0,60399.0,60238.0,60360.0,60823.0,60792.0,60860.0,60832.0,60611.0,60605.0,41003.0,41047.0,41039.0,41017.0,41053.0,41031.0,,,,,,,,5.6,5.3,5.0,4.4,4.0,4.6,4.8,4.5,3.6,3.5,3.4,3.4,4.3,4.2,5.0,13.8,11.2,9.9,9.8,8.2,7.8,6.6,6.2,6.4,7.6,7.0,7.0,6.2,5.7,5.6,5.4,5.0,4.6,3.9,3.8,4.0
41,OR,Oregon,45,Malheur County,41045,12202,12027,12122,12334,12240,12469,12414,12630,12515,12478,12360,12116,12013,12180,12396,12071,12767,13061,12244,12754,12919,13099,12936.0,12790.0,12748.0,12819.0,13154.0,13310.0,13382.0,13263.0,13046.0,13150.0,12972.0,13028.0,12615.0,12427.0,32013.0,41001.0,41023.0,41025.0,16075.0,16073.0,16087.0,16027.0,,,,,,6.7,5.5,5.2,4.2,3.6,4.2,4.6,4.0,3.0,2.8,2.9,3.3,4.6,4.5,4.2,7.1,6.7,6.1,6.8,5.3,4.6,4.0,4.1,4.7,5.6,5.6,5.2,4.4,4.1,4.2,4.4,4.0,3.3,2.7,2.8,3.2
41,OR,Oregon,47,Marion County,41047,159747,160637,160813,160261,160870,163663,164971,164387,163333,162210,161709,160104,159628,161623,161134,156290,162794,166399,160662,165082,166115,166269,165799.0,164863.0,164960.0,166335.0,167633.0,168045.0,168640.0,171692.0,174224.0,171887.0,169427.0,168118.0,167348.0,166855.0,41005.0,41043.0,41053.0,41065.0,41071.0,41031.0,,,,,,,,5.1,4.7,4.7,4.1,3.7,4.2,4.3,4.1,3.2,3.2,3.0,3.1,4.1,4.0,4.4,11.7,10.3,9.1,8.6,7.2,6.6,5.9,5.6,5.9,6.8,6.4,6.3,5.7,5.1,5.0,4.7,4.4,4.1,3.4,3.4,3.6
41,OR,Oregon,49,Morrow County,41049,5539,5575,5564,5696,5713,5828,5971,5917,5917,5774,5592,5441,5518,5588,5731,5557,5807,5866,5606,5788,5867,5843,5754.0,5689.0,5793.0,5887.0,6038.0,6048.0,6067.0,5991.0,6047.0,6017.0,6093.0,5992.0,5836.0,5701.0,41023.0,41069.0,41021.0,53005.0,53039.0,41059.0,,,,,,,,6.3,5.5,5.1,3.7,3.3,4.1,5.2,3.9,2.9,2.8,3.2,3.6,4.8,4.7,4.7,6.6,5.9,6.0,6.3,5.4,4.4,4.2,4.4,5.0,6.2,6.2,5.4,4.6,4.6,4.6,4.3,4.0,3.6,2.9,3.2,3.4
